_id,workerId,taskID,forecast,treatment,timestamp
HJSaE4YmWA9zqehYN,6b2813b43a6bf8e969b3b72c9c239dbe67bc6c94176f736698c6de9fe2bdf5a6,10,0.28,2,1538971555202
gHuCbbaJswiEf9QZf,6b2813b43a6bf8e969b3b72c9c239dbe67bc6c94176f736698c6de9fe2bdf5a6,11,0.5,2,1538971555204
EmQBPkPNezXvT8Gj6,6b2813b43a6bf8e969b3b72c9c239dbe67bc6c94176f736698c6de9fe2bdf5a6,12,0.5,2,1538971555205
6jXWGabbqab8QcSCk,6b2813b43a6bf8e969b3b72c9c239dbe67bc6c94176f736698c6de9fe2bdf5a6,13,0.7,2,1538971574604
GbAfdTcNgFs4M9zXq,6b2813b43a6bf8e969b3b72c9c239dbe67bc6c94176f736698c6de9fe2bdf5a6,14,0.65,2,1538971574606
aYH5XKLGQyugbAsXt,6b2813b43a6bf8e969b3b72c9c239dbe67bc6c94176f736698c6de9fe2bdf5a6,15,0.5,2,1538971574608
o6ApixXoDR62NKbJo,6b2813b43a6bf8e969b3b72c9c239dbe67bc6c94176f736698c6de9fe2bdf5a6,16,0.5,2,1538971574610
3WB7JxYwngD6L9qY4,6b2813b43a6bf8e969b3b72c9c239dbe67bc6c94176f736698c6de9fe2bdf5a6,17,0.6,2,1538971574612
GQ9hkrsfsaJunSoGg,6b2813b43a6bf8e969b3b72c9c239dbe67bc6c94176f736698c6de9fe2bdf5a6,18,0.5,2,1538971574614
L5qYm3dnHAhtdN5ap,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,1,0.5,3,1538971671738
c4Nbv4yeXhuktJJW7,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,2,0.38,3,1538971671739
tRb5s7eXTkuKdx596,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,3,0.68,3,1538971671739
jwC7Y8jKDWGq5uT7i,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,4,0.61,3,1538971671740
vcZfGGP4LCgK6TRtm,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,5,0.41,3,1538971671740
FuuercGQWLHcFaEcc,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,6,0.7,3,1538971671740
BqJtgNaFQN8KMsQwb,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,7,0.98,3,1538971745155
XnEC2kvchdbkgwfEu,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,8,0.91,3,1538971745155
m28Zm4PqxixAw2TEN,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,9,0.27,3,1538971745156
m7sC3YQvyR878XQLx,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,10,0.68,3,1538971745156
Baxk4KqdotHgthwcf,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,11,0.37,3,1538971745156
NnpJCAbHjuPYEZrA6,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,12,0.38,3,1538971745157
DLDdLWmDiNLRPP3FD,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,13,0.19,3,1538971816996
ZTAcKJbMP62tg4ck2,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,14,1,3,1538971816997
7K2gJH3gN9MZez9br,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,15,0.86,3,1538971816997
qTotkingkgDZ2Pa3g,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,16,0.73,3,1538971816997
R7kbHC9NvRwsjLbaY,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,17,0.94,3,1538971816998
wfHo7kJWRSgSdoJuG,99ba9a82d7ba85e68ac6a1ae7eedc9ec773e1dcc3dd4d78e329a95db1987fa57,18,0.67,3,1538971816999
xzc4xB7XaBTudgQLJ,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,1,0.3,4,1538971906318
6nXrYr6cCzcixgA8p,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,2,0.3,4,1538971906324
8EDbgT4DK3C3mZGDR,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,3,0.75,4,1538971906328
q6YqkESvgaPjkoh9p,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,4,0.746,4,1538971906331
PQMAGwi9TYniPMRnn,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,5,0.9,4,1538971906335
oZq2jygeeQ3oDqbbD,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,6,0.6,4,1538971906338
yrXuEQXWCDWKtXsJ3,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,1,0.7,3,1538971911431
8LRdPpd5hT8MRF7af,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,2,0.75,3,1538971911436
6v6FgQKofQu6dbSoW,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,3,0.25,3,1538971911438
ZvKTGjjCGEHLEm2Mz,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,4,0.25,3,1538971911440
npkNEoknMKWZN9Mn8,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,5,0.2,3,1538971911443
5pE4GP9SoWSfQMWyZ,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,6,0.4,3,1538971911448
D9Cm4B4nM684kPoAr,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,7,0.77,4,1538971943533
yki4SzDFxtyjhT2kj,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,8,0.29,4,1538971943537
PeDbbJqERKeoGspLF,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,9,0.2,4,1538971943541
B6mCi5zXLgt84Z7by,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,10,0.798,4,1538971943543
67QsrGmuXrHCDoqoX,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,11,0.15,4,1538971943545
xg9yNoQJzJh8bXTZs,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,12,0.1,4,1538971943546
ny4aa9Tscf2SEWG5j,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,7,0.3,3,1538971944919
kGYR9uC3tETQe6kfC,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,8,0.8,3,1538971944922
K7pQaCc3HRcSxHWdG,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,9,0.77,3,1538971944924
K3qZixtMHrHLWCTZm,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,10,0.1,3,1538971944928
zgMykn7EN6ucJo3BL,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,11,0.8,3,1538971944929
LDzaHy7xNytMorPp2,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,12,0.1,3,1538971944931
CDqrxfo6PYNPNGtqq,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,13,0.7,4,1538971986728
cXyBRNBznNyE9qkXr,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,14,0.6,4,1538971986745
nM9TwhCqe2JQCbzSu,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,15,0.2,4,1538971986758
fS7BuBcZcASed9bfR,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,16,0.797,4,1538971986761
TbbWiHQ38wCEc5fGH,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,17,0.8,4,1538971986762
hKX6jQtKx8htoKots,393872d6bbb7d3f168fe19bfd203b21f7fb08997223ef534536a7ea64b45b03c,18,0.1,4,1538971986769
7Lrp2eWzLYHAsjjf2,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,1,0.26,1,1538971989720
8Tf3AneNqthT3Sh32,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,2,0.46,1,1538971989722
rzBvXnCQMa5vjnwdM,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,3,0.38,1,1538971989723
jqcqsffocCeRE9DYF,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,4,0.58,1,1538971989724
bzCgyHbsX86pmp2e9,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,5,0.64,1,1538971989725
ruu6CEtG5SWioLjE4,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,6,0.44,1,1538971989725
TiveRRAZW5tP52T6z,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,13,0.4,3,1538972003273
gq8XFfFiyegexgLBm,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,14,0.2,3,1538972003275
aTGxa2HRZrQWBaYDs,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,15,0.798,3,1538972003276
6wnj2zd49gdu5gkET,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,16,0.6,3,1538972003280
mebLSwWbfBdLqSMkJ,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,17,0.25,3,1538972003281
ZLF3hBjtDWon32MSk,440eb364dfc4b835e1f39daca90603ad7284506a47bd5829f653084c5f6e958d,18,0.6,3,1538972003285
xZ2swZcoy8LjbxBLm,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,7,0.15,1,1538972016537
yAH9qSW8EDtLv85gv,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,8,0.2,1,1538972016539
RMwvdoEWWpnSNpfFK,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,9,0.24,1,1538972016539
nMJajxb75khaeP5kW,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,10,0.06,1,1538972016540
s6JW4yBuqayFKYip3,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,11,0.1,1,1538972016541
NDR9N3kseQAY2fm6P,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,12,0.06,1,1538972016541
RAy5hsJhFfk2DvbtA,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,13,0.26,1,1538972039855
eJs2XCw9EsFtrBF5d,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,14,0.99,1,1538972039857
6MPQTYuJuiQB3Ps6M,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,15,0.11,1,1538972039857
EWH6pdmRZjg5Wscit,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,16,0.12,1,1538972039858
GXPTAw2gq7CFWG7CC,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,17,0.09,1,1538972039860
9er3EZBm28PLxfAEN,92c9c38751ca91ab771efc0fc66209bfad2397c702a74b22abdea7e5acdaa16c,18,0.12,1,1538972039860
NEMS5n29EgMbRdqfC,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,1,0.7,4,1538972209603
RPxDYSH9rpsEB7cyc,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,2,0.5,4,1538972209609
fGeHKEt4wi55HpbZg,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,3,0.5,4,1538972209614
DwPb8X2HiapG5pQKM,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,4,0.2,4,1538972209619
NtL86gwiAyn7mQM4q,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,5,0.5,4,1538972209622
r572kXnNB2k2pv4ed,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,6,0.5,4,1538972209624
H5Tyo9wzbLYe7pkki,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,7,0.7,4,1538972225827
mRZ7DHhX6GQS6Ddf7,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,8,0.7,4,1538972225832
6ygQsWK8naMsGbJ5s,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,9,0.2,4,1538972225836
AdvDJ4QuuQWjw3tsJ,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,10,0.2,4,1538972225838
af9PjbRkdsQxqDRgL,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,11,0.3,4,1538972225841
xY5ybxpLkPxsKPQTv,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,12,0.1,4,1538972225850
AwNoorXELWHydRYd9,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,13,0.5,4,1538972235811
kqSbcpFH3PXvnT4my,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,14,0.5,4,1538972235812
3jfDvsCMyDJ6pu8se,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,15,0.5,4,1538972235815
9NN9m2ubgSMD7Qufn,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,16,0.5,4,1538972235817
7XexGSvp9WFX9JTDs,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,17,0.5,4,1538972235818
deN5EnSnypd5vApu8,822814b2e380e74e6bb76b4d6dddca03f064cf694c0029598f7c5029aa2e0968,18,0.5,4,1538972235820
Eb2JxxsMdfJfu2R8L,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,1,0.6,1,1538972269115
KYYkLxuGq4uMSEbfJ,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,2,0.6,1,1538972269119
A4aH9bXKZL3B7AHXP,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,3,0.5,1,1538972269121
bsnzapEjGWDw9RWfn,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,4,0.4,1,1538972269124
EjEePfvYamtPQxKnE,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,5,0.5,1,1538972269125
SL9c4t4vLZW67SrWc,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,6,0.5,1,1538972269128
Gf5qnKMSqAtMoGb5v,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,1,0.3,3,1538972272772
3qJsDn4vEcwRJqHW3,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,2,0.4,3,1538972272773
BEcN2fzthPzEjyvT7,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,3,0.05,3,1538972272773
AubboWfa5mvo9Ro7u,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,4,0.65,3,1538972272773
R9GHCQN8KHnX2ovFs,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,5,0.15,3,1538972272774
K3FTMsnPuMuMoLmF5,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,6,0.5,3,1538972272774
j88gcXWgwkAsJdqRr,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,7,0.9,3,1538972275092
44rhZoFXW2DxWYh84,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,8,0.6,3,1538972275092
ZiLkoya8QZ9ZLZQFr,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,9,0.15,3,1538972275092
NgSctwBP8JxPxJsSJ,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,10,0.01,3,1538972275093
R2rfQLaHYGnaokQph,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,11,0.05,3,1538972275094
cyq9ne6fn2AhBvEBR,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,12,0.1,3,1538972275094
udhqwgQSDbJpRAmFX,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,13,0.7,3,1538972277445
gmMWYxLj2CbQ4FZqi,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,14,0.9,3,1538972277445
aKK8ySnb79SRKZEAg,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,15,0.75,3,1538972277445
FpH2AJoGkeezdzzyf,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,16,0.2,3,1538972277446
Et3DaTR9RujKRJHPy,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,17,0.15,3,1538972277446
3ob8wgpa5cRaHQses,36fe4ff5430956beba3473f273bc132217b936a002efd26c57e58c148d06d932,18,0.85,3,1538972277446
iGEeh9c7o5Qu6qjMo,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,7,0.55,1,1538972287372
ZjgSxn7nArByo3d8d,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,8,0.65,1,1538972287374
RT4NJDpJDbECCnCRb,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,9,0.35,1,1538972287375
Hgi7iw4ZDLpCJvDam,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,10,0.25,1,1538972287376
GZQavyicjkCv36T8G,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,11,0.2,1,1538972287382
GYTkZHpPZfY37Lrcu,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,12,0.05,1,1538972287383
R8qaLHeSdy8YccLir,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,13,0.65,1,1538972301002
wEjGJbYNGDeHiuPXa,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,14,0.6,1,1538972301004
GJfRbXJfENMBxfqJC,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,15,0.5,1,1538972301007
DuC4uhjWLpHM4279N,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,16,0.5,1,1538972301008
T34a88NiztZNncKJK,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,17,0.5,1,1538972301009
Nk4i8jEJ4ZBuWf488,f1565b2c2004a2baa9677ea43628588dcd1f15e41a4886248fe289a64c9c9c89,18,0.5,1,1538972301011
xNyd5baJkBzrdwEm3,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,1,0.6,2,1538972428049
YMqHLCXknSYyX32hn,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,2,0.6,2,1538972428052
9E4Mq3YBSD4HX2LdW,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,3,0.4,2,1538972428055
TJXX6r4N77KdvfQmn,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,4,0.3,2,1538972428056
78EA6cgMNg37ssXYb,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,5,0.5,2,1538972428058
DHdRHcNBaRh7z5jio,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,6,0.6,2,1538972428063
r5FYZ5KnL2JAACbsh,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,7,0.4,2,1538972442294
TLGWdfGuMEYfxdMCe,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,8,0.6,2,1538972442298
vun6cNJajhsxe4B5u,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,9,0.4,2,1538972442300
wuTFFign2Bbkib7gL,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,10,0.3,2,1538972442313
h5q5CrAMpywMekaJb,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,11,0.2,2,1538972442315
qm2xSTviH5tWgXHcr,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,12,0.11,2,1538972442316
2xeYzmtsnMFFrovft,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,13,0.1,2,1538972471078
Mk6v5YWtgFvoWij2A,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,14,0.2,2,1538972471084
poG6DsQTaTgAmXY9a,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,15,0.55,2,1538972471088
DQ57eCWiFRmiHfoeR,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,16,0.36,2,1538972471091
qoDuAyMhXeLE8QoYZ,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,17,0.598,2,1538972471094
sTSqpMdt7yALSsu4f,493d3b61943dca70779d6c58b4c13b3e60d4bd047c0d10590e79702146eede8b,18,0.6,2,1538972471096
MRrpt6sPWDJuLBRvS,5dfff60c37f0d20ee205503304a57103951bedf4adf914e05f8aec6716c10c65,1,0.45,2,1538972525428
KYzxSFyhQHqbdTvsr,5dfff60c37f0d20ee205503304a57103951bedf4adf914e05f8aec6716c10c65,2,0.44,2,1538972525430
u6BzbppnGk6pNcy33,5dfff60c37f0d20ee205503304a57103951bedf4adf914e05f8aec6716c10c65,3,0.52,2,1538972525430
2KQC4vtqbfqHY3AwW,5dfff60c37f0d20ee205503304a57103951bedf4adf914e05f8aec6716c10c65,4,0.48,2,1538972525431
qPMrs6k6PoyqGyjna,5dfff60c37f0d20ee205503304a57103951bedf4adf914e05f8aec6716c10c65,5,0.68,2,1538972525432
tQeJCXY7XGXZvMd92,5dfff60c37f0d20ee205503304a57103951bedf4adf914e05f8aec6716c10c65,6,0.61,2,1538972525432
nJZsnsb93eqsfHCo8,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,1,0.6,1,1538972724341
wySALcoPsv4LCsrhi,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,2,0.5,1,1538972724344
h6Nc7siMR5NDTBRfy,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,3,0.6,1,1538972724346
eb5AYus4eFF8acYjv,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,4,0.6,1,1538972724348
zSo6AeFumzmGLY7JG,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,5,0.4,1,1538972724350
Ar9asDa8KuiZjBuoi,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,6,0,1,1538972724350
SW57bxYm5cEqRHv3K,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,7,0.8,1,1538972747715
66BkhpgmNbHFQ79hv,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,8,0.6,1,1538972747717
L27iREWezhydSH3Qn,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,9,0.4,1,1538972747718
pg7d3z2JGTMDfQ8Lz,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,10,0,1,1538972747718
ZabLN8nDRa4hZW7Qw,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,11,0,1,1538972747719
FqPcaCy7GZ9N7pTEy,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,12,0,1,1538972747722
4asW3i476cpCoWuSZ,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,13,0,1,1538972767120
DpHAYbdEou9frvmWp,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,14,1,1,1538972767121
ghPHCoitL5bP45FtD,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,15,0.4,1,1538972767121
2ktyAWRs2GcZpp5DR,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,16,0.4,1,1538972767122
csqnc29WSjEnYse4Z,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,17,1,1,1538972767122
uZAYP8tDSsYWcJiue,77c97a0e6836271a333460a914aa40d3f17f1bec6b220883b420a526f4ab6ee0,18,1,1,1538972767123
pKWZLf4jJJgSpf2iz,5dfff60c37f0d20ee205503304a57103951bedf4adf914e05f8aec6716c10c65,7,0.75,2,1538972813193
MTELWXH9Fm5Zv5iKn,5dfff60c37f0d20ee205503304a57103951bedf4adf914e05f8aec6716c10c65,8,0.41,2,1538972813195
R9CNcc3XkfnP95f9d,5dfff60c37f0d20ee205503304a57103951bedf4adf914e05f8aec6716c10c65,9,0.53,2,1538972813196
ZqgwFMHuoAAiwr2Gm,5dfff60c37f0d20ee205503304a57103951bedf4adf914e05f8aec6716c10c65,10,0.62,2,1538972813197
8wsJbjLWtomk38m94,5dfff60c37f0d20ee205503304a57103951bedf4adf914e05f8aec6716c10c65,11,0.35,2,1538972813199
izzLuMeZbkZknQX3s,5dfff60c37f0d20ee205503304a57103951bedf4adf914e05f8aec6716c10c65,12,0.62,2,1538972813200
t3a3mxX7WzcER7bhf,d59fc4a9b9a97439a83199bffb6e425159966e551bf59a9e282dcc837c9c2562,1,0.19,3,1538972955673
sMe96eCCAg3jZqLMJ,d59fc4a9b9a97439a83199bffb6e425159966e551bf59a9e282dcc837c9c2562,2,0.14,3,1538972955676
2AK9dyNoyGTaFtxhQ,d59fc4a9b9a97439a83199bffb6e425159966e551bf59a9e282dcc837c9c2562,3,0.74,3,1538972955678
QiweaKNkQvcrTfmyo,d59fc4a9b9a97439a83199bffb6e425159966e551bf59a9e282dcc837c9c2562,4,0.61,3,1538972955680
c6CTAbZzJggdAFjXN,d59fc4a9b9a97439a83199bffb6e425159966e551bf59a9e282dcc837c9c2562,5,0.39,3,1538972955682
hPKdSh3HSa2mtTz4j,d59fc4a9b9a97439a83199bffb6e425159966e551bf59a9e282dcc837c9c2562,6,0,3,1538972955683
